"Entity","Region","Ownership","Deal Type","Level 4","Trade ID","Trade Description","CounterParty","Broker","Deal Type","Trade Type","Trade Date","Effective Date","Expiry Date","Has Unwinds","Option/Commitment Type","Barrier Type","Buy/Sell - 1","Pay/Receive - 1","Option Type / Interest Type - 1","Price Index - 1","Future","Number Of Contracts","Ccy1","Notional1","Unit - 1","Current Period IR Rate1","Current Period IR Spread1 bps","Strike","Buy/Sell - 2","Pay/Receive - 2","Option Type / Interest Type-2","Price Index - 2","Ccy2","Notional2","Available Balance to Draw","Unit - 2","Current Period IR Rate2","Current Period IR Spread2 bps","Original Tenor","Current Tenor","Proceeds","Debt Instrument","Trade Discount Rate","Trade Yield","Trade Price","Cpty Trade Id","Alternate Trade Id","Trade Group","Asset Class","Current Version","Trade In Link","Linked Proportion","Linked Notional Amount"
"CO-11401-GLP CHINA HOLDIN","China","China Portfolio","Bond Issuances","NAFMII Panda Bond","21057","3 YR  FIXED RATE LOAN: PAY 4.83000% CNY 1200.0 M  REPAY: TERM  MAT: 12-OCT-2021","3-C-NATIONAL ASSOC OF FIN","","Actual","Loan","2018-10-12","2018-10-12","2021-10-12","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-1200000000","","0.048300000","","","","","","","","","","","","","1096","839","1200000000.0000","Interest-Bearing","0.00000000000000","0.04825056740000","1.00000000000000","","","BOND ISSUANCE","Interest Rate","2","No","0.000000000000000","0.0000"
"C-20000-CMC CHINA","China","China Portfolio","CMBS","","21155","17.8 YR  FIXED RATE LOAN: PAY 5.00000% CNY 1501.5 M  REPAY: SCHEDULE  MAT: 12-JUL-2036","3-C-SHANGHAI STOCK EXCHAN","","Actual","Loan","2018-10-11","2018-10-11","2036-07-12","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-1500900000","","0.050000000","","","","","","","","","","","","","6484","6226","1501500000.0000","Interest-Bearing","0.00000000000000","0.04995759090000","1.00000000000000","","","COMMERCIAL MORTGAGE BACKED SCC","Interest Rate","7","No","0.000000000000000","0.0000"
"AU-WESTERN C REIT AZ","United States","US Portfolio","Commercial Mortgage Backed Securities and Others","","21161","5 YR  FIXED RATE LOAN: PAY 3.83000% USD  180.0 M  REPAY: TERM  MAT: 05-SEP-2023","5-A-PRUDENTIAL","","Actual","Loan","2018-09-05","2018-09-05","2023-09-05","No","Asset/Liability","","","Pay","Fixed","","","","USD","-180000000","","0.038300000","","","","","","","","","","","","","1826","1532","180000000.0000","Interest-Bearing","0.00000000000000","0.03775345220000","1.00000000000000","","","COMMERCIAL MORTGAGE BACKED SCC","Interest Rate","1","No","0.000000000000000","0.0000"
"JU-GOKA LOGISTIC TMK","Japan","Japan Portfolio","Non-recourse loan","","21162","1.9 YR  FLOATING RATE LOAN: PAY 1M Libor +10 bp JPY 8220.0 M  REPAY: TERM  MAT: 14-SEP-2020","2-J-MUFG BANK","","Actual","Loan","2018-10-18","2018-10-31","2020-09-13","No","Asset/Liability","","","Pay","Floating","Libor","","","JPY","-8220000000","","-0.001153300","0.0010000000","","","","","","","","","","","","683","445","8220000000.0000","Interest-Bearing","0.00000000000000","0.00056797690000","1.00000000000000","","JCE","NON RECOURSE LOAN","Interest Rate","11","No","0.000000000000000","0.0000"
"JU-GLP ROKKO3 TMK","Japan","Japan Portfolio","Non-recourse loan","","21163","2.4 YR  FLOATING RATE LOAN: PAY 3M TIBOR +32 bp JPY  289.0 M  REPAY: TERM  MAT: 29-MAR-2021","2-J-SUMITOMO M TRUST","","Actual","Loan","2018-10-18","2018-10-31","2021-03-29","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-289000000","","0.000690900","0.0031500000","","","","","","","","","","","","880","642","289000000.0000","Interest-Bearing","0.00000000000000","0.00398153220000","1.00000000000000","","JCE","NON RECOURSE LOAN","Interest Rate","5","No","0.000000000000000","0.0000"
"J-GLP CAPITAL GK","Japan","Japan Portfolio","Credit Facility Drawdown","JREIT Share Pledge - MHBK","21169","3.0 YR  FLOATING RATE LOAN: PAY 3M TIBOR +40 bp JPY 23607.0 M  REPAY: TERM  MAT: 18-OCT-2021","2-J-MIZUHO BANK LTD","","Actual","Loan","2018-10-19","2018-10-19","2021-10-18","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-23607000000","","0.000690900","0.0040000000","","","","","","","","","","","","1095","845","23607000000.0000","Interest-Bearing","0.00000000000000","0.00496748950000","1.00000000000000","","Consolidated","FACILITY DRAWDOWN","Interest Rate","4","No","0.000000000000000","0.0000"
"S-GLP PTE LTD","Singapore","GLP Listco Deals","Credit Facilities Drawdown","BTMU USD50M Facility Drawdown","21212","273 DAY  FLOATING RATE LOAN: PAY 6M Libor +45 bp 0.00% FLOOR USD   50.0 M  REPAY: TERM  MAT: 15-AUG-2019","1-S-BOT MITSUBISHI UFJ-SG","","Actual","Loan","2018-11-15","2018-11-15","2019-08-15","No","Asset/Liability","","","Pay","Floating","Libor","","","USD","-50000000","","0.027432500","0.0045000000","","","","","","","","","","","","273","50","50000000.0000","Interest-Bearing","0.00000000000000","0.03077946220000","1.00000000000000","","","FACILITY DRAWDOWN","Interest Rate","4","No","0.000000000000000","0.0000"
"S-GLP PTE LTD","Singapore","GLP Listco Deals","Credit Facilities Drawdown","Citi USD 400M Facility Drawdown","21309","225 DAY FLOATING RATE LOAN: PAY 1M Libor +65 bp 0.00% FLOOR USD 145.0 M REPAY: SCHEDULE MAT: 28-JUN-2019","1-S-CITIBANK NA - SG","","Actual","Loan","2018-11-13","2018-11-15","2019-06-28","No","Asset/Liability","","","Pay","Floating","Libor","","","USD","-45000000","","0.024294000","0.0065000000","","","","","","","","","","","","225","2","145000000.0000","Interest-Bearing","0.00000000000000","0.02956307960000","1.00000000000000","","","FACILITY DRAWDOWN","Interest Rate","21","No","0.000000000000000","0.0000"
"CO-11401-GLP CHINA HOLDIN","China","China Portfolio","Bond Issuances","NAFMII Panda Bond","21313","3 YR  FIXED RATE LOAN: PAY 4.64000% CNY 1500.0 M  REPAY: TERM  MAT: 13-NOV-2021","3-C-NATIONAL ASSOC OF FIN","","Actual","Loan","2018-11-13","2018-11-13","2021-11-13","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-1500000000","","0.046400000","","","","","","","","","","","","","1096","871","1500000000.0000","Interest-Bearing","0.00000000000000","0.04822367415512","1.00000000000000","","","BOND ISSUANCE","Interest Rate","1","No","0.000000000000000","0.0000"
"JU-GLP NIIZA TMK","Japan","Japan Portfolio","Non-recourse loan","","21340","1.3 YR  FLOATING RATE LOAN: PAY 1M TIBOR +23 bp JPY  463.0 M  REPAY: TERM  MAT: 16-MAR-2020","2-J-MUFG BANK","","Actual","Loan","2018-11-20","2018-11-30","2020-03-16","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-463000000","","0.000690900","0.0022500000","","","","","","","","","","","","472","264","463000000.0000","Interest-Bearing","0.00000000000000","0.00215186370000","1.00000000000000","","JCE","NON RECOURSE LOAN","Interest Rate","9","No","0.000000000000000","0.0000"
"S-GLP PTE LTD","Singapore","GLP Listco Deals","Credit Facilities Drawdown","Mizuho EUR 400M Facility Drawdown","21476","196 DAY FLOATING RATE LOAN: PAY 1M Euribor +75 bp 0.00% FLOOR EUR 370.0 M REPAY: SCHEDULE MAT: 28-JUN-2019","1-S-MIZUHO BANK LTD - SG","","Actual","Loan","2018-12-12","2018-12-14","2019-07-31","No","Asset/Liability","","","Pay","Floating","Euribor","","","EUR","-222503320.69","","-0.003740000","0.0075000000","","","","","","","","","","","","229","35","370000000.0000","Interest-Bearing","0.00000000000000","0.00751184580000","1.00000000000000","","","FACILITY DRAWDOWN","Interest Rate","12","No","0.000000000000000","0.0000"
"JU-NAGAREYAMA 4 LOGISTIC","Japan","Japan Portfolio","Non-recourse loan","","21661","5.4 YR  FIXED RATE LOAN: PAY 0.61374% JPY 2480.0 M  REPAY: TERM  MAT: 28-JUN-2024","2-J-MIZUHO BANK LTD","","Actual","Loan","2019-01-29","2019-01-31","2024-06-28","No","Asset/Liability","","","Pay","Fixed","","","","JPY","-2480000000","","0.006137400","","","","","","","","","","","","","1975","1829","2480000000.0000","Interest-Bearing","0.00000000000000","0.00613744720000","1.00000000000000","","JCE","NON RECOURSE LOAN","Interest Rate","2","No","0.000000000000000","0.0000"
"JU-NAGAREYAMA 2 LOGISTIC","Japan","Japan Portfolio","Non-recourse bond","","21662","9 YR  FLOATING RATE LOAN: PAY 3M TIBOR +49 bp JPY 4926.0 M  REPAY: TERM  MAT: 31-JAN-2028","2-J-SUMITOMO M TRUST","","Actual","Loan","2019-01-30","2019-01-31","2028-01-31","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-4926000000","","0.000690900","0.0049000000","","","","","","","","","","","","3287","3141","4926000000.0000","Interest-Bearing","0.00000000000000","0.00615591150000","1.00000000000000","","JCE","NON RECOURSE BOND","Interest Rate","3","Yes","1.000000000000000","0.0000"
"JU-NAGAREYAMA 2 LOGISTIC","Japan","Japan Portfolio","Non-recourse loan","","21663","9 YR  FLOATING RATE LOAN: PAY 3M TIBOR +49 bp JPY 7389.0 M  REPAY: TERM  MAT: 31-JAN-2028","2-J-SUMITOMO M TRUST","","Actual","Loan","2019-01-30","2019-01-31","2028-01-31","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-7389000000","","0.000690900","0.0049000000","","","","","","","","","","","","3287","3141","7389000000.0000","Interest-Bearing","0.00000000000000","0.00615591150000","1.00000000000000","","JCE","NON RECOURSE LOAN","Interest Rate","2","Yes","1.000000000000000","0.0000"
"JU-JDP3 COINVEST GK","Japan","Japan Portfolio","Credit Facility Drawdown","JDP3","21671","243 DAY  FLOATING RATE LOAN: PAY 1M TIBOR +20 bp JPY  752.9 M  REPAY: TERM  MAT: 30-SEP-2019","2-J-MIZUHO BANK LTD","","Actual","Loan","2019-01-30","2019-01-30","2019-09-30","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-752856139","","0.000581800","0.0020000000","","","","","","","","","","","","243","96","752856139.0000","Interest-Bearing","0.00000000000000","0.00209699110000","1.00000000000000","","JCE","FACILITY DRAWDOWN","Interest Rate","6","No","0.000000000000000","0.0000"
"C-20000-CMC CHINA","China","China Portfolio","CMBS","","21739","18.0 YR  FIXED RATE LOAN: PAY 4.49000% CNY 1501.5 M  REPAY: SCHEDULE  MAT: 12-JAN-2037","3-C-SHANGHAI STOCK EXCHAN","","Actual","Loan","2019-01-31","2019-01-31","2037-01-12","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-1501500000","","0.044900000","","","","","","","","","","","","","6556","6410","1501500000.0000","Interest-Bearing","0.00000000000000","0.04486796190000","1.00000000000000","","","COMMERCIAL MORTGAGE BACKED SCC","Interest Rate","3","No","0.000000000000000","0.0000"
"CO-11401-GLP CHINA HOLDIN","China","China Portfolio","Bond Issuances","HKD20B EMTN","21809","5 YR  FIXED RATE LOAN: PAY 4.97400% USD  500.0 M  REPAY: TERM  MAT: 26-FEB-2024","3-C-HONG KONG STOCK EXCHA","","Actual","Loan","2019-02-26","2019-02-26","2024-02-26","No","Asset/Liability","","","Pay","Fixed","","","","USD","-500000000","","0.049740000","","","","","","","","","","","","","1826","1706","500000000.0000","Interest-Bearing","0.00000000000000","0.04903476150000","1.00000000000000","","","BOND ISSUANCE","Interest Rate","3","No","0.000000000000000","0.0000"
"JU-LIGHT YEAR TMK","Japan","Japan Portfolio","Non-recourse loan","","21827","3 YR  FIXED RATE LOAN: PAY 0.58606% JPY 23410.0 M  REPAY: SCHEDULE  MAT: 09-FEB-2022","2-J-SUMITOMO M BANKING","","Actual","Loan","2019-02-08","2019-02-08","2022-02-09","No","Asset/Liability","","","Pay","Fixed","","","","JPY","-23380737500","","0.005860600","","","","","","","","","","","","","1097","959","23410000000.0000","Interest-Bearing","0.00000000000000","0.00586589860000","1.00000000000000","","JCE","SYNDICATED NON RECOURSE LOAN","Interest Rate","4","No","0.000000000000000","0.0000"
"JU-GLP YACHIYO2 TMK","Japan","Japan Portfolio","Non-recourse loan","","21830","2.6 YR  FLOATING RATE LOAN: PAY 1M TIBOR +45 bp JPY  570.0 M  REPAY: TERM  MAT: 29-SEP-2021","2-J-SUMITOMO M BANKING","","Actual","Loan","2019-02-26","2019-02-28","2021-09-29","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-570000000","","0.000627300","0.0030000000","","","","","","","","","","","","944","826","570000000.0000","Interest-Bearing","0.00000000000000","0.00246751730000","1.00000000000000","","","NON RECOURSE BOND","Interest Rate","3","No","0.000000000000000","0.0000"
"J-URAYASU 2 LOGISTIC TMK","Japan","Japan Portfolio","Non-recourse loan","","21831","1.1 YR  FLOATING RATE LOAN: PAY 3M TIBOR +20 bp JPY  432.6 M  REPAY: TERM  MAT: 31-MAR-2020","2-J-MUFG BANK","","Actual","Loan","2019-02-26","2019-02-28","2020-03-31","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-432600000","","0.000690900","0.0020000000","","","","","","","","","","","","397","279","","Interest-Bearing","0.00000000000000","0.00172641290000","1.00000000000000","","","NON RECOURSE LOAN","Interest Rate","4","No","0.000000000000000","0.0000"
"JU-NAGAREYAMA 3 LOGISTIC","Japan","Japan Portfolio","Non-recourse bond","","21832","8.0 YR  FLOATING RATE LOAN: PAY 3M TIBOR +45 bp JPY 5198.0 M  REPAY: TERM  MAT: 26-FEB-2027","2-J-SUMITOMO M TRUST","","Actual","Loan","2019-02-27","2019-02-28","2027-02-26","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-5198000000","","0.000690900","0.0045000000","","","","","","","","","","","","2920","2802","5198000000.0000","Interest-Bearing","0.00000000000000","0.00511813580000","1.00000000000000","","","NON RECOURSE BOND","Interest Rate","3","Yes","1.000000000000000","0.0000"
"JU-NAGAREYAMA 3 LOGISTIC","Japan","Japan Portfolio","Non-recourse loan","","21833","8.0 YR  FLOATING RATE LOAN: PAY 3M TIBOR +45 bp JPY 7797.0 M  REPAY: TERM  MAT: 26-FEB-2027","2-J-SUMITOMO M TRUST","","Actual","Loan","2019-02-27","2019-02-28","2027-02-26","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-7797000000","","0.000690900","0.0045000000","","","","","","","","","","","","2920","2802","25330503750.0000","Interest-Bearing","-0.28109375000000","-0.14141085910000","3.24875000000000","","","NON RECOURSE LOAN","Interest Rate","2","Yes","1.000000000000000","0.0000"
"CO-11401-GLP CHINA HOLDIN","China","China Portfolio","Bond Issuances","OBOR Panda Bond","21878","3 YR  FIXED RATE LOAN: PAY 4.35000% CNY 3300.0 M  REPAY: TERM  MAT: 18-MAR-2022","3-C-SHENZHEN STOCK EXCHAN","","Actual","Loan","2019-03-18","2019-03-18","2022-03-18","No","Asset/Liability","","","Pay","Fixed","","","","CNY","-3300000000","","0.043500000","","","","","","","","","","","","","1096","996","3300000000.0000","Interest-Bearing","0.00000000000000","0.04345772380000","1.00000000000000","","","BOND ISSUANCE","Interest Rate","2","No","0.000000000000000","0.0000"
"JU-GLP NIIZA TMK","Japan","Japan Portfolio","Non-recourse loan","","21970","1.0 YR  FLOATING RATE LOAN: PAY 1M TIBOR +23 bp JPY 2310.0 M  REPAY: TERM  MAT: 16-MAR-2020","2-J-MUFG BANK","","Actual","Loan","2019-03-27","2019-03-29","2020-03-16","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-2310000000","","0.000690900","0.0022500000","","","","","","","","","","","","353","264","2310000000.0000","Interest-Bearing","0.00000000000000","0.00173754210000","1.00000000000000","","","NON RECOURSE LOAN","Interest Rate","4","No","0.000000000000000","0.0000"
"JU-KOMAKI TWO LOGISTIC TM","Japan","Japan Portfolio","Non-recourse bond","","21971","6 YR  FLOATING RATE LOAN: PAY 3M TIBOR +37 bp JPY 1876.0 M  REPAY: TERM  MAT: 31-MAR-2025","2-J-SUMITOMO M TRUST","","Actual","Loan","2019-03-27","2019-03-29","2025-03-31","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-1876000000","","0.000690900","0.0037000000","","","","","","","","","","","","2194","2105","1876000000.0000","Interest-Bearing","0.00000000000000","0.00353501100000","1.00000000000000","","","NON RECOURSE BOND","Interest Rate","2","Yes","1.000000000000000","0.0000"
"JU-KOMAKI TWO LOGISTIC TM","Japan","Japan Portfolio","Non-recourse loan","","21972","6 YR  FLOATING RATE LOAN: PAY 3M TIBOR +37 bp JPY 2815.0 M  REPAY: TERM  MAT: 31-MAR-2025","2-J-SUMITOMO M TRUST","","Actual","Loan","2019-03-27","2019-03-29","2025-03-31","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-2815000000","","0.000690900","0.0037000000","","","","","","","","","","","","2194","2105","2815000000.0000","Interest-Bearing","0.00000000000000","0.00353501100000","1.00000000000000","","","NON RECOURSE LOAN","Interest Rate","2","Yes","1.000000000000000","0.0000"
"J-KITAMOTO","Japan","Japan Portfolio","Non-recourse bond","","21975","3.8 YR  FLOATING RATE LOAN: PAY 1M TIBOR +45 bp JPY 1000.0 M  REPAY: TERM  MAT: 31-JAN-2023","2-J-MIZUHO BANK LTD","","Actual","Loan","2019-03-27","2019-03-28","2023-01-31","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-1000000000","","0.000609100","0.0045000000","","","","","","","","","","","","1405","1315","1000000000.0000","Interest-Bearing","0.00000000000000","0.00357922450000","1.00000000000000","","","NON RECOURSE BOND","Interest Rate","2","No","0.000000000000000","0.0000"
"J-KITAMOTO","Japan","Japan Portfolio","Non-recourse loan","","21976","3.8 YR  FLOATING RATE LOAN: PAY 1M TIBOR +45 bp JPY  500.0 M  REPAY: TERM  MAT: 31-JAN-2023","2-J-MIZUHO BANK LTD","","Actual","Loan","2019-03-27","2019-03-28","2023-01-31","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-500000000","","0.000609100","0.0045000000","","","","","","","","","","","","1405","1315","500000000.0000","Interest-Bearing","0.00000000000000","0.00357922450000","1.00000000000000","","","NON RECOURSE LOAN","Interest Rate","2","No","0.000000000000000","0.0000"
"JU-AGEO LOGISTIC TMK","Japan","Japan Portfolio","Credit Facility Drawdown","JDP3","22023","1.0 YR  FLOATING RATE LOAN: PAY 1M TIBOR +20 bp JPY 3948.0 M  REPAY: TERM  MAT: 26-MAR-2020","2-J-MIZUHO BANK LTD","","Actual","Loan","2019-03-28","2019-03-29","2020-03-26","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-3948045000","","0.000581800","0.0020000000","","","","","","","","","","","","363","274","3948045000.0000","Interest-Bearing","0.00000000000000","0.00150552830000","1.00000000000000","","","FACILITY DRAWDOWN","Interest Rate","4","No","0.000000000000000","0.0000"
"JU-AGEO LOGISTIC TMK","Japan","Japan Portfolio","Credit Facility Drawdown","JDP3","22024","1.0 YR  FLOATING RATE LOAN: PAY 1M TIBOR +20 bp JPY 1683.3 M  REPAY: TERM  MAT: 26-MAR-2020","2-J-MIZUHO BANK LTD","","Actual","Loan","2019-03-28","2019-03-29","2020-03-26","No","Asset/Liability","","","Pay","Floating","TIBOR","","","JPY","-1683275000","","0.000581800","0.0020000000","","","","","","","","","","","","363","274","1683275000.0000","Interest-Bearing","0.00000000000000","0.00150552830000","1.00000000000000","","","FACILITY DRAWDOWN","Interest Rate","4","No","0.000000000000000","0.0000"
"S-GLP PTE LTD","Singapore","GLP Listco Deals","Credit Facilities Drawdown","Citi USD 400M Facility Drawdown","22065","61 DAY FLOATING RATE LOAN: PAY 1M Libor +65 bp 0.00% FLOOR USD 25.0 M REPAY: TERM MAT: 17-JUN-2019","1-S-CITIBANK NA - SG","","Actual","Loan","2019-04-16","2019-04-17","2019-06-28","No","Asset/Liability","","","Pay","Floating","Libor","","","USD","-25000000","","","0.0065000000","","","","","","","","","","","","72","2","25000000.0000","Interest-Bearing","0.00000000000000","0.03123956430000","1.00000000000000","","","FACILITY DRAWDOWN","Interest Rate","6","No","0.000000000000000","0.0000"
"S-GLP PTE LTD","Singapore","GLP Listco Deals","Credit Facilities Drawdown","Citi USD 400M Facility Drawdown","22119","56 DAY FLOATING RATE LOAN: PAY 1M Libor +65 bp 0.00% FLOOR USD 10.0 M REPAY: TERM MAT: 28-JUN-2019","1-S-CITIBANK NA - SG","","Actual","Loan","2019-04-16","2019-05-03","2019-06-28","No","Asset/Liability","","","Pay","Floating","Libor","","","USD","-10000000","","0.024274000","0.0065000000","","","","","","","","","","","","56","2","10000000.0000","Interest-Bearing","0.00000000000000","0.03133120540000","1.00000000000000","","","FACILITY DRAWDOWN","Interest Rate","5","No","0.000000000000000","0.0000"
"S-GLP PTE LTD","Singapore","GLP Listco Deals","Credit Facilities Drawdown","Citi USD 400M Facility Drawdown","22128","49 DAY FLOATING RATE LOAN: PAY 1M Libor +65 bp 0.00% FLOOR USD 50.0 M REPAY: TERM MAT: 28-JUN-2019","1-S-CITIBANK NA - SG","","Actual","Loan","2019-05-08","2019-05-10","2019-06-28","No","Asset/Liability","","","Pay","Floating","Libor","","","USD","-50000000","","0.023976000","0.0065000000","","","","","","","","","","","","49","2","50000000.0000","Interest-Bearing","0.00000000000000","0.03112721570000","1.00000000000000","","","FACILITY DRAWDOWN","Interest Rate","5","No","0.000000000000000","0.0000"
